node_id,country,iso3,display_name,node_class,roles,food_domains,parent_node_id,aliases,legacy_node_ids,source_references,evidence_states,coordinate_status,identity_rule,is_country_anchor,is_trade_gateway,is_evidence_node,node_layer,base_spatial_node_id,commodity_label,product_form,mass_state_role,specificity,allocation_status,operational_mass_node,direct_location_product_observation,v1_status
MWI-M-OTHER-AQUATIC-INVERTEB-C1135D630,Malawi,MWI,other aquatic invertebrates @ Malawi national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MWI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MWI-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MWI-M-PREPARED-CRUSTACEANS-M-6B81E6E2C,Malawi,MWI,prepared crustaceans molluscs @ Malawi national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MWI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MWI-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MWI-M-PREPARED-OR-PRESERVED-F4044644B,Malawi,MWI,prepared or preserved fish @ Malawi national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MWI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MWI-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MWI-M-PREPARED-OR-PRESERVED-4F5A00554,Malawi,MWI,prepared or preserved fish @ Malawi national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MWI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MWI-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-4177E383E,Mali,MLI,fresh fish @ Bamako [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-BAMAKO-6A89BDE,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-BAMAKO-6A89BDE,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-9B057A837,Mali,MLI,fresh fish @ Koulikoro [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-KOULIKORO-C982C46,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-KOULIKORO-C982C46,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-081811951,Mali,MLI,fresh fish @ Manantali [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-MANANTALI-D852EF2,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-MANANTALI-D852EF2,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-F383F0BAC,Mali,MLI,fresh fish @ Mopti [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-MOPTI-3E3B7CD,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-MOPTI-3E3B7CD,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-FB0F926CE,Mali,MLI,fresh fish @ Segou [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-SEGOU-F192ABF,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-SEGOU-F192ABF,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-FISH-168F96BAD,Mali,MLI,fresh fish @ Selingue [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-SELINGUE-0F296FC,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-SELINGUE-0F296FC,fresh fish,fresh,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-SMOKED-FISH-A560B9FD2,Mali,MLI,smoked fish @ Bamako [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-BAMAKO-6A89BDE,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-BAMAKO-6A89BDE,smoked fish,smoked,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-SMOKED-FISH-4E1A8C412,Mali,MLI,smoked fish @ Koulikoro [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-KOULIKORO-C982C46,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-KOULIKORO-C982C46,smoked fish,smoked,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-SMOKED-FISH-4413F04F7,Mali,MLI,smoked fish @ Manantali [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-MANANTALI-D852EF2,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-MANANTALI-D852EF2,smoked fish,smoked,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-SMOKED-FISH-FE4A57558,Mali,MLI,smoked fish @ Segou [source_stock],mass_labelled_commodity_state,source_stock,fish,MLI-N-SEGOU-F192ABF,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019,model-input location-product state; contaminant/scenario rows collapsed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-SEGOU-F192ABF,smoked fish,smoked,source_stock,named_product_or_taxon,model-input location-product state; contaminant/scenario rows collapsed,yes,yes,new_v1_1_0_mass_state
MLI-M-UNSPECIFIED-VEGETABLE-39D2AB28F,Mali,MLI,unspecified vegetable commodity @ Bamako/Kati/Baguineda pooled [source_stock],mass_labelled_commodity_state,source_stock,vegetable,MLI-N-BAMAKO-KATI-BAGUINEDA-POOL-46EF9B6,,,CHEM-ML-KATI-BAMAKO,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MLI-N-BAMAKO-KATI-BAGUINEDA-POOL-46EF9B6,unspecified vegetable commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
MLI-N-BAMAKO-6A89BDE,Mali,MLI,Bamako,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-BAMAKO-KATI-BAGUINEDA-POOL-46EF9B6,Mali,MLI,Bamako/Kati/Baguineda pooled,agricultural_source,source,vegetable,,,,CHEM-ML-KATI-BAMAKO | atlas_unit:CHEM-ML-KATI-BAMAKO,chemistry/source record retained; join status as inherited | retained from frozen_atlas_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-KOULIKORO-C982C46,Mali,MLI,Koulikoro,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-MANANTALI-D852EF2,Mali,MLI,Manantali,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-MOPTI-3E3B7CD,Mali,MLI,Mopti,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-SEGOU-F192ABF,Mali,MLI,Segou,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-SELINGUE-0F296FC,Mali,MLI,Selingue,named_locality,model_input,fish,,,,pan:MLI_KONATE_2016;FAOSTAT_HCES_2019 | pan_node_source:MLI_KONATE_2016;FAOSTAT_HCES_2019,Pan-Africa model input location | time_separated_product_allocation_sensitivity,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
MLI-N-COUNTRY,Mali,MLI,Mali country anchor,country_anchor,country_anchor,,,,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence,country geometry handled by atlas layer; no point coordinate assigned,one structural country anchor per ISO3; excluded from evidence-node counts,yes,no,no,structural,,,,,,,no,no,inherited_v1_0_0
MLI-N-TRADE-GATEWAY,Mali,MLI,Mali national aquatic-food trade gateway,national_trade_gateway,trade_gateway,fish,MLI-N-COUNTRY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment,country-level gateway; no point coordinate assigned,one country-level customs gateway per participating ISO3; excluded from local exposure nodes,no,yes,no,structural,,,,,,,no,no,inherited_v1_0_0
MLI-M-CRUSTACEANS-D55DAD6A4,Mali,MLI,crustaceans @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,crustaceans,crustaceans,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-DRIED-SALTED-SMOKED-FI-25D72A423,Mali,MLI,dried salted smoked fish @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-DRIED-SALTED-SMOKED-FI-FBD88DC34,Mali,MLI,dried salted smoked fish @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FISH-FILLETS-AND-MEAT-785BA8412,Mali,MLI,fish fillets and meat @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FISH-FILLETS-AND-MEAT-7709A6BC6,Mali,MLI,fish fillets and meat @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-OR-CHILLED-FISH-C8C949162,Mali,MLI,fresh or chilled fish @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FRESH-OR-CHILLED-FISH-4138027BB,Mali,MLI,fresh or chilled fish @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FROZEN-FISH-653DAA5C8,Mali,MLI,frozen fish @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,frozen fish,frozen_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-FROZEN-FISH-458EC333D,Mali,MLI,frozen fish @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,frozen fish,frozen_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-LIVE-FISH-2BC9F0095,Mali,MLI,live fish @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,live fish,live_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-LIVE-FISH-7E749CB1C,Mali,MLI,live fish @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,live fish,live_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-MOLLUSCS-FF23D797D,Mali,MLI,molluscs @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,molluscs,molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-MOLLUSCS-BF049B9A0,Mali,MLI,molluscs @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,molluscs,molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-OTHER-AQUATIC-INVERTEB-89A60FE99,Mali,MLI,other aquatic invertebrates @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-OTHER-AQUATIC-INVERTEB-C079DEDE0,Mali,MLI,other aquatic invertebrates @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-PREPARED-CRUSTACEANS-M-800EA9BC4,Mali,MLI,prepared crustaceans molluscs @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-PREPARED-OR-PRESERVED-2E2E14516,Mali,MLI,prepared or preserved fish @ Mali national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MLI-M-PREPARED-OR-PRESERVED-FF6F78565,Mali,MLI,prepared or preserved fish @ Mali national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,MLI-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,MLI-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
MRT-M-UNSPECIFIED-FISH-COMMO-20D3D8689,Mauritania,MRT,unspecified fish commodity @ Mauritanian coastal landings [source_stock],mass_labelled_commodity_state,source_stock,fish,MRT-N-MAURITANIAN-COASTAL-LANDIN-E492128,,,OD-R1-MRT-FISH-001 | R1-MRT-FISH-001,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MRT-N-MAURITANIAN-COASTAL-LANDIN-E492128,unspecified fish commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
MRT-M-UNSPECIFIED-FISH-COMMO-691BB4D3C,Mauritania,MRT,unspecified fish commodity @ Senegal River at Boghe [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,MRT-N-SENEGAL-RIVER-AT-BOGHE-2784EA621,,,CHEM-MRT-SENEGAL-RIVER-TRACE-METALS,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,MRT-N-SENEGAL-RIVER-AT-BOGHE-2784EA621,unspecified fish commodity,unspecified_form,source_member_candidate,domain_only,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
MRT-M-UNSPECIFIED-FISH-COMMO-CF3E364F2,Mauritania,MRT,unspecified fish commodity @ Senegal River at Kaedi [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,MRT-N-SENEGAL-RIVER-AT-KAEDI-898695A92,,,CHEM-MRT-SENEGAL-RIVER-TRACE-METALS,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,MRT-N-SENEGAL-RIVER-AT-KAEDI-898695A92,unspecified fish commodity,unspecified_form,source_member_candidate,domain_only,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
MRT-M-UNSPECIFIED-FISH-COMMO-8E43254F2,Mauritania,MRT,unspecified fish commodity @ Senegal River at Rosso [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,MRT-N-SENEGAL-RIVER-AT-ROSSO-8D89038E2,,,CHEM-MRT-SENEGAL-RIVER-TRACE-METALS,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,MRT-N-SENEGAL-RIVER-AT-ROSSO-8D89038E2,unspecified fish commodity,unspecified_form,source_member_candidate,domain_only,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
MRT-M-UNSPECIFIED-FISH-COMMO-EF3791091,Mauritania,MRT,"unspecified fish commodity @ Senegal River: Rosso, Boghe and Kaedi [source_stock]",mass_labelled_commodity_state,source_stock,fish,MRT-N-SENEGAL-RIVER-ROSSO-BOGHE-BF97B8E,,,CHEM-MRT-SENEGAL-RIVER-TRACE-METALS,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,MRT-N-SENEGAL-RIVER-ROSSO-BOGHE-BF97B8E,unspecified fish commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
